,Quote,Genre,Category
697,"“Existence, after losing her, would be hell”",romance,Romance
698,"“Most parents try really hard to give their kids the best possible life. They give them the best food and clothes they can afford, take their own kind of take on training kids to be honest and polite. But what they don't realize is no matter how much they try, their kids will get out there. Out to this complicated little world. If they are lucky they will survive, through backstabbers, broken hearts, failures and all the kinds of invisible insane pressures out there. But most kids get lost in them. They will get caught up in all kinds of bubbles. Trouble bubbles. Bubbles that continuously tell them that they are not good enough. Bubbles that get them carried away with what they think is love, give them broken hearts. Bubbles that will blur the rest of the world to them, make them feel like that is it, that they've reached the end. Sometimes, even the really smart kids, make stupid decisions. They lose control. Parents need to realize that the world is getting complicated every second of every day. With new problems, new diseases, new habits. They have to realize the vast probability of their kids being victims of this age, this complicated era. Your kids could be exposed to problems that no kind of therapy can help. Your kids could be brainwashed by themselves to believe in insane theories that drive them crazy. Most kids will go through this stage. The lucky ones will understand. They will grow out of them. The unlucky ones will live in these problems. Grow in them and never move forward. They will cut themselves, overdose on drugs, take up excessive drinking and smoking, for the slightest problems in their lives. You can't blame these kids for not being thankful or satisfied with what they have. Their mentality eludes them from the reality.”","broken-hearts,bullying,childhood,childhood-trauma,crying,cutting-your-self,depression,emo,emotion,growing-up,happiness,helplessness,hopeless-romantic,infatuation,inspirational,joy,lfe-essons,life,love,parents,phases,romance,sorrow,teenage-love,teenagers,trapped",Romance
699,“Love is ______ (fill in the blank yourself).”,"love,romance",Romance
700,"“The man is always the last to know whenCupid has struck him-Anonymous, Memoirs of a Mistress”",romance,Romance
701,"“I don't need handcuffs to enslave a woman."" -Ranger to Stephanie”","ranger,romance",Romance
702,"“Roarke: You'd enjoy flying more if you'd learn the controls.Eve: I'd rather pretend I'm on the ground.Roarke: And how many vehicles have you wrecked, had blown up, or destroyed in the last, oh, two years?Eve: Think about that, then imagine it happening when I'm at the wheel at thirty thousand feet.Roarke: Good point. I'll do the flying.”","futuristic,romance,suspense",Romance
703,"“Will sat down beside his wife and pulled her into his lap. “I am going to kiss your mother now,” he announced. “Flee if you will, children. If not, we could play Ludo when the romance is over.”“The romance is never over,” said James glumly.Tessa laughed and put up her face to be kissed.”","husband-and-wife,ludo,parents-sickly-in-love,romance,tessa-gray,will-herondale",Romance
704,“Patience is a virtue and the best things in life are worth waiting for.”,"computersinternet-dating,cyberdating,dating-advice,humor,julie-spira,online-dating,online-dating-book,romance",Romance
705,"“But I'll have to ask you to wait a long time, Anne,"" said Gilbert sadly. ""It will be three years before I'll finish my medical course. And even then there will be no diamond sunbursts and marble halls.""Anne laughed.""I don't want sunbursts and marble halls. I just want YOU. You see I'm quite as shameless as Phil about it. Sunbursts and marble halls may be all very well, but there is more `scope for imagination' without them. And as for the waiting, that doesn't matter. We'll just be happy, waiting and working for each other -- and dreaming. Oh, dreams will be very sweet now.""Gilbert drew her close to him and kissed her. Then they walked home together in the dusk, crowned king and queen in the bridal realm of love, along winding paths fringed with the sweetest flowers that ever bloomed, and over haunted meadows where winds of hope and memory blew.”",romance,Romance
706,"“Not really hungry.""""She’ll eat."" Pritkin said curtly.""I said —""""If you starve to death it would damage my professional reputation.""""I eat plenty.""""The same does not apply should I strangle you in understandable irritation, however.""""I’ll have a sandwich,"" I told Nick. ""No meat.”","cassandra,fiction,humor,romance,supernatural,vampire",Romance
707,"“Your mother won a special reward,"" she told me, ""because everyone had a head in her pictures. We all applauded.”","drama,fiction,inspirational,romance",Romance
708,"“What were you thinking?"" I demanded once we were moving to the music. I was trying to ignore his hands. ""Do you know how much trouble you may have gotten me in?""Adrian grinned. ""Nah. They all feel bad for you. You'll achieve martyrdom after dancing with a mean, wicked vampire. Job security with the Alchemists.”","adrian-ivashkov,funny,hilarious,indigo-spell,romance,sydney-sage,sydrian",Romance
709,"“You’re my best friend,You’re my love,You’re my life.I can’t wait tomake youmy wife!Love, Ryan”","fiction-novel,romance",Romance
710,"“Here’s what I know: death abducts the dying, but grief steals from those left behind.”","grief,heroine-s-journey,loss,love,romance",Romance
711,"“The want for that kiss had shocked him more than the interruption, and he fell back into the chair, cool and nonchalant as Quen came in with his questions and demands. He wasn't sure if he believed he'd really helped, but one thing was very clear. He wanted that again, that feeling of standing with her against all odds and succeeding. He wanted it so bad, he was going to risk destroying everything he and his father had worked for. He should walk away. Right now. But as she was ushered out the door under David's arm, all he wanted to do was follow her. What the hell was he doing, falling in love with a demon?”","a-perfect-blood,demons,elves,kim-harrison,love,rachel-morgan,romance,star-crossed,star-crossed-lovers,the-hollows,trent-kalamack",Romance
712,"“I live for sex. I celebrate it, and relish the electricity of it, with every fibre of my being. I can see no better reason for being alive.”","desire,erotic,erotic-romance,erotica,erotism,intimacy,life,love,lust,lustful,men,men-and-women,naked,passion,passionate-life,passionate-living,passionate-love,passions,relationships,romance,sensuality,sex,sexuality,sexy,the-meaning-of-life,women",Romance
713,"“That’s the really annoying thing about love. I probably would be happier if I didn’t know it, but once you do know it, once you feel those things for someone, you can’t make yourself really wish it away. It’s like wishing away . . . your soul.- Jenny”",romance,Romance
714,"“You sleep okay, sweetie?” “Miss my teddy,” Billie replied. Personally, I thought Detective Mitch Lawson was far superior to a tiny pink teddy bear but I wasn’t six years old.”","kristen-ashley,mitch,romance",Romance
715,"“Come to think of it, she did not speak a word. Yet I could have sworn she had the most beautiful voice.”","humor,romance",Romance
716,"“His dear face, dear to her, dearer still. how could she love his face more for its damage? What kind of person saw someone's suffering and felt her heart crack open even wider, even more sweetly than before? There was something wrong with her. It was wrong to want to touch a scar and call it beautiful.”","beautiful-people,beautiful-writing,romance,sweet",Romance
